month temp
1	-0.0213114754098361
2	1.35409836065574
3	5.10983606557377
4	10.0245901639344
5	14.7393442622951
6	18.2147540983607
7	19.9114754098361
8	19.3770491803279
9	15.0639344262295
10	9.90655737704918
11	4.82786885245902
12	1.34754098360656
